"","game_id","team_id","home.away","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","winner","gameDate","gameType","attendance","arenaId","gameLabel","seriesGameNumber","gameSubLabel","coach","whos_favored","spread","total","moneyline_away","moneyline_home","h2_spread","h2_total","id_spread","id_total"
"821","202412210DAL","DAL","home",240,40,88,0.455,14,35,0.4,19,22,0.864,11,32,43,25,12,5,13,18,113,"True","2024-12-21 20:30:00","Regular Season",20102,193,"0",0,"0","Jason Kidd","home",3.5,221.5,NA,NA,NA,NA,1,0
"822","202412210DAL","LAC","away",240,34,81,0.42,10,37,0.27,19,22,0.864,8,32,40,18,8,7,17,14,97,"False","2024-12-21 20:30:00","Regular Season",20102,193,"0",0,"0","Tyronn Lue","home",3.5,221.5,NA,NA,NA,NA,1,0
"823","202412210MIL","MIL","home",240,44,98,0.449,20,48,0.417,4,5,0.8,10,34,44,35,12,2,13,14,112,"True","2024-12-21 20:00:00","Regular Season",17341,642,"0",0,"0","Doc Rivers","home",8.5,218.5,NA,NA,NA,NA,1,0
"824","202412210MIL","WAS","away",240,36,81,0.444,18,42,0.429,11,16,0.688,8,39,47,20,7,4,19,10,101,"False","2024-12-21 20:00:00","Regular Season",17341,642,"0",0,"0","Brian Keefe","home",8.5,218.5,NA,NA,NA,NA,1,0
"825","202412210MIN","MIN","home",240,36,86,0.419,14,38,0.368,17,25,0.68,11,34,45,27,5,2,15,18,103,"False","2024-12-21 20:00:00","Regular Season",18978,61,"0",0,"0","Chris Finch","home",4.5,217.5,NA,NA,NA,NA,0,0
"826","202412210MIN","GSW","away",240,40,87,0.46,16,42,0.381,17,23,0.739,11,34,45,30,9,6,11,23,113,"True","2024-12-21 20:00:00","Regular Season",18978,61,"0",0,"0","Steve Kerr","home",4.5,217.5,NA,NA,NA,NA,0,0
"827","202412210NOP","NOP","home",240,34,83,0.41,12,34,0.353,13,19,0.684,16,29,45,23,8,5,19,20,93,"False","2024-12-21 20:00:00","Regular Season",16696,160,"0",0,"0","Willie Green","away",8.5,223.5,NA,NA,NA,NA,1,0
"828","202412210NOP","NYK","away",240,38,87,0.437,15,37,0.405,13,15,0.867,15,27,42,24,11,3,17,18,104,"True","2024-12-21 20:00:00","Regular Season",16696,160,"0",0,"0","Tom Thibodeau","away",8.5,223.5,NA,NA,NA,NA,1,0
"829","202412210ORL","ORL","home",240,43,87,0.494,11,37,0.297,24,27,0.889,10,31,41,24,5,9,13,23,121,"True","2024-12-21 19:00:00","Regular Season",18080,1000125,"0",0,"0","Jamahl Mosley","home",1.5,206.5,NA,NA,NA,NA,1,1
"830","202412210ORL","MIA","away",240,36,75,0.48,9,32,0.281,33,42,0.786,7,31,38,16,7,2,15,25,114,"False","2024-12-21 19:00:00","Regular Season",18080,1000125,"0",0,"0","Erik Spoelstra","home",1.5,206.5,NA,NA,NA,NA,1,1
"831","202412210PHO","PHO","home",240,45,78,0.577,14,29,0.483,21,23,0.913,6,29,35,30,9,1,19,21,125,"False","2024-12-21 21:00:00","Regular Season",17071,1000051,"0",0,"0","Mike Budenholzer","home",5.5,225.5,NA,NA,NA,NA,0,1
"832","202412210PHO","DET","away",240,49,89,0.551,19,39,0.487,16,22,0.727,10,25,35,31,13,4,13,19,133,"True","2024-12-21 21:00:00","Regular Season",17071,1000051,"0",0,"0","J.B. Bickerstaff","home",5.5,225.5,NA,NA,NA,NA,0,1
"833","202412210SAC","SAC","home",240,39,90,0.433,10,37,0.27,11,14,0.786,11,35,46,25,10,1,14,20,99,"False","2024-12-21 18:00:00","Regular Season",17832,609,"0",0,"0","Mike Brown","home",3.5,228.5,NA,NA,NA,NA,0,0
"834","202412210SAC","LAL","away",240,40,83,0.482,9,35,0.257,14,21,0.667,9,39,48,23,10,6,14,14,103,"True","2024-12-21 18:00:00","Regular Season",17832,609,"0",0,"0","JJ Redick","home",3.5,228.5,NA,NA,NA,NA,0,0
"835","202412210SAS","SAS","home",240,44,93,0.473,10,36,0.278,16,18,0.889,12,37,49,33,7,13,12,12,114,"True","2024-12-21 20:30:00","Regular Season",18354,1000118,"0",0,"0","Mitch Johnson","home",6.5,224.5,NA,NA,NA,NA,1,0
"836","202412210SAS","POR","away",240,38,96,0.396,12,43,0.279,6,9,0.667,11,33,44,21,8,3,13,15,94,"False","2024-12-21 20:30:00","Regular Season",18354,1000118,"0",0,"0","Chauncey Billups","home",6.5,224.5,NA,NA,NA,NA,1,0
"837","202412220NOP","NOP","home",265,50,108,0.463,12,40,0.3,17,23,0.739,9,34,43,37,16,9,15,23,129,"False","2024-12-22 19:00:00","Regular Season",17474,160,"0",0,"0","Willie Green","away",8.5,232.5,NA,NA,NA,NA,0,1
"838","202412220NOP","DEN","away",265,49,97,0.505,10,33,0.303,24,32,0.75,14,40,54,34,10,8,22,19,132,"True","2024-12-22 19:00:00","Regular Season",17474,160,"0",0,"0","Michael Malone","away",8.5,232.5,NA,NA,NA,NA,0,1
"839","202412220SAC","SAC","home",240,35,96,0.365,12,38,0.316,13,17,0.765,15,32,47,21,3,3,10,11,95,"False","2024-12-22 18:00:00","Regular Season",17832,609,"0",0,"0","Mike Brown","home",3.5,234.5,NA,NA,NA,NA,0,0
"840","202412220SAC","IND","away",240,50,86,0.581,17,39,0.436,5,8,0.625,6,44,50,36,7,5,12,15,122,"True","2024-12-22 18:00:00","Regular Season",17832,609,"0",0,"0","Rick Carlisle","home",3.5,234.5,NA,NA,NA,NA,0,0
"841","202412220TOR","TOR","home",240,42,92,0.457,17,43,0.395,9,13,0.692,11,31,42,33,10,3,21,25,110,"False","2024-12-22 18:00:00","Regular Season",19305,643,"0",0,"0","Darko Rajakovic","away",8.5,222.5,NA,NA,NA,NA,0,1
"842","202412220TOR","HOU","away",240,40,89,0.449,7,28,0.25,27,33,0.818,18,35,53,18,12,6,21,14,114,"True","2024-12-22 18:00:00","Regular Season",19305,643,"0",0,"0","Ime Udoka","away",8.5,222.5,NA,NA,NA,NA,0,1
"843","202412230ATL","ATL","home",240,39,73,0.534,18,36,0.5,21,26,0.808,6,32,38,27,15,6,23,14,117,"True","2024-12-23 19:30:00","Regular Season",17051,650,"0",0,"0","Quin Snyder","away",3.5,223.5,NA,NA,NA,NA,0,0
"844","202412230ATL","MIN","away",240,39,91,0.429,14,43,0.326,12,13,0.923,16,27,43,31,12,3,21,17,104,"False","2024-12-23 19:30:00","Regular Season",17051,650,"0",0,"0","Chris Finch","away",3.5,223.5,NA,NA,NA,NA,0,0
"845","202412230CHI","CHI","home",240,36,90,0.4,10,48,0.208,9,12,0.75,9,37,46,27,9,1,15,15,91,"False","2024-12-23 20:00:00","Regular Season",21234,66,"0",0,"0","Billy Donovan","home",2.5,225.5,NA,NA,NA,NA,0,0
"846","202412230CHI","MIL","away",240,40,87,0.46,18,43,0.419,14,17,0.824,7,42,49,24,7,1,13,16,112,"True","2024-12-23 20:00:00","Regular Season",21234,66,"0",0,"0","Doc Rivers","home",2.5,225.5,NA,NA,NA,NA,0,0
"847","202412230CHO","CHO","home",240,37,89,0.416,10,36,0.278,17,24,0.708,11,33,44,25,8,6,11,15,101,"False","2024-12-23 19:00:00","Regular Season",19134,9,"0",0,"0","Charles Lee","away",6.5,220.5,NA,NA,NA,NA,1,0
"848","202412230CHO","HOU","away",240,43,99,0.434,13,42,0.31,15,19,0.789,21,39,60,23,4,8,12,16,114,"True","2024-12-23 19:00:00","Regular Season",19134,9,"0",0,"0","Ime Udoka","away",6.5,220.5,NA,NA,NA,NA,1,0
"849","202412230CLE","CLE","home",240,43,91,0.473,20,46,0.435,18,23,0.783,10,30,40,33,10,3,9,23,124,"True","2024-12-23 19:00:00","Regular Season",19432,1000006,"0",0,"0","Kenny Atkinson","home",14.5,232.5,NA,NA,NA,NA,0,1
"850","202412230CLE","UTA","away",240,38,92,0.413,19,44,0.432,18,26,0.692,18,33,51,27,6,5,17,20,113,"False","2024-12-23 19:00:00","Regular Season",19432,1000006,"0",0,"0","Will Hardy","home",14.5,232.5,NA,NA,NA,NA,0,1
"851","202412230DAL","DAL","home",240,48,90,0.533,12,36,0.333,24,34,0.706,13,28,41,27,10,4,11,21,132,"True","2024-12-23 20:30:00","Regular Season",20225,193,"0",0,"0","Jason Kidd","home",12.5,230.5,NA,NA,NA,NA,1,1
"852","202412230DAL","POR","away",240,43,93,0.462,8,29,0.276,14,19,0.737,16,32,48,23,6,1,19,25,108,"False","2024-12-23 20:30:00","Regular Season",20225,193,"0",0,"0","Chauncey Billups","home",12.5,230.5,NA,NA,NA,NA,1,1
"853","202412230DEN","DEN","home",240,46,90,0.511,16,41,0.39,9,11,0.818,11,35,46,35,6,4,12,15,117,"True","2024-12-23 22:00:00","Regular Season",19910,1000046,"0",0,"0","Michael Malone","home",4.5,232.5,NA,NA,NA,NA,1,0
"854","202412230DEN","PHO","away",240,33,83,0.398,13,33,0.394,11,15,0.733,9,30,39,23,6,5,15,13,90,"False","2024-12-23 22:00:00","Regular Season",19910,1000046,"0",0,"0","Mike Budenholzer","home",4.5,232.5,NA,NA,NA,NA,1,0
"855","202412230GSW","GSW","home",240,39,90,0.433,12,38,0.316,15,21,0.714,11,33,44,29,7,7,11,13,105,"False","2024-12-23 22:00:00","Regular Season",18064,1000011,"0",0,"0","Steve Kerr","home",5.5,230.5,NA,NA,NA,NA,0,0
"856","202412230GSW","IND","away",240,45,92,0.489,11,35,0.314,10,11,0.909,8,35,43,26,7,4,12,16,111,"True","2024-12-23 22:00:00","Regular Season",18064,1000011,"0",0,"0","Rick Carlisle","home",5.5,230.5,NA,NA,NA,NA,0,0
"857","202412230LAL","LAL","home",240,40,74,0.541,14,30,0.467,20,25,0.8,6,32,38,28,8,3,20,10,114,"False","2024-12-23 22:30:00","Regular Season",18997,1000069,"0",0,"0","JJ Redick","home",6.5,221.5,NA,NA,NA,NA,0,1
"858","202412230LAL","DET","away",240,47,92,0.511,11,30,0.367,12,12,1,10,27,37,24,12,5,12,20,117,"True","2024-12-23 22:30:00","Regular Season",18997,1000069,"0",0,"0","J.B. Bickerstaff","home",6.5,221.5,NA,NA,NA,NA,0,1
"859","202412230MEM","MEM","home",240,38,99,0.384,16,42,0.381,18,26,0.692,19,37,56,26,8,6,20,18,110,"False","2024-12-23 20:00:00","Regular Season",17265,242,"0",0,"0","Taylor Jenkins","home",6.5,229.5,NA,NA,NA,NA,0,0
"860","202412230MEM","LAC","away",240,42,96,0.438,9,27,0.333,21,26,0.808,15,38,53,22,15,6,17,28,114,"True","2024-12-23 20:00:00","Regular Season",17265,242,"0",0,"0","Tyronn Lue","home",6.5,229.5,NA,NA,NA,NA,0,0
"861","202412230MIA","MIA","home",240,36,73,0.493,17,41,0.415,21,24,0.875,5,39,44,27,6,3,16,17,110,"True","2024-12-23 19:30:00","Regular Season",19832,1000100,"0",0,"0","Erik Spoelstra","home",9.5,210.5,NA,NA,NA,NA,1,0
"862","202412230MIA","BRK","away",240,33,84,0.393,13,34,0.382,16,20,0.8,11,31,42,23,9,2,15,18,95,"False","2024-12-23 19:30:00","Regular Season",19832,1000100,"0",0,"0","Jordi Fernandez","home",9.5,210.5,NA,NA,NA,NA,1,0
"863","202412230NYK","NYK","home",240,51,86,0.593,17,37,0.459,20,29,0.69,8,27,35,34,9,1,17,27,139,"True","2024-12-23 19:30:00","Regular Season",19812,30,"0",0,"0","Tom Thibodeau","home",13.5,227.5,NA,NA,NA,NA,1,1
"864","202412230NYK","TOR","away",240,42,77,0.545,11,28,0.393,30,37,0.811,4,26,30,28,6,3,15,25,125,"False","2024-12-23 19:30:00","Regular Season",19812,30,"0",0,"0","Darko Rajakovic","home",13.5,227.5,NA,NA,NA,NA,1,1
"865","202412230OKC","OKC","home",240,47,106,0.443,10,38,0.263,19,22,0.864,19,40,59,25,15,9,12,18,123,"True","2024-12-23 20:00:00","Regular Season",18203,1000052,"0",0,"0","Mark Daigneault","home",17.5,226.5,NA,NA,NA,NA,1,1
"866","202412230OKC","WAS","away",240,36,91,0.396,16,43,0.372,17,20,0.85,13,38,51,25,7,8,19,16,105,"False","2024-12-23 20:00:00","Regular Season",18203,1000052,"0",0,"0","Brian Keefe","home",17.5,226.5,NA,NA,NA,NA,1,1
"867","202412230ORL","ORL","home",240,37,83,0.446,13,33,0.394,21,21,1,7,35,42,26,11,9,20,24,108,"True","2024-12-23 19:00:00","Regular Season",18846,1000125,"0",0,"0","Jamahl Mosley","away",7.5,213.5,NA,NA,NA,NA,0,0
"868","202412230ORL","BOS","away",240,37,84,0.44,8,33,0.242,22,27,0.815,8,33,41,13,13,5,19,16,104,"False","2024-12-23 19:00:00","Regular Season",18846,1000125,"0",0,"0","Joe Mazzulla","away",7.5,213.5,NA,NA,NA,NA,0,0
"869","202412230PHI","PHI","home",240,39,93,0.419,16,44,0.364,17,23,0.739,9,38,47,22,11,2,11,18,111,"True","2024-12-23 19:00:00","Regular Season",19986,419,"0",0,"0","Nick Nurse","home",5.5,217.5,NA,NA,NA,NA,0,0
"870","202412230PHI","SAS","away",240,37,81,0.457,15,45,0.333,17,18,0.944,3,39,42,24,4,12,18,21,106,"False","2024-12-23 19:00:00","Regular Season",19986,419,"0",0,"0","Mitch Johnson","home",5.5,217.5,NA,NA,NA,NA,0,0
"871","202412250BOS","BOS","home",240,43,95,0.453,20,49,0.408,8,13,0.615,13,38,51,24,3,4,13,18,114,"False","2024-12-25 17:00:00","Regular Season",19156,17,"0",0,"0","Joe Mazzulla","home",9.5,222.5,NA,NA,NA,NA,0,1
"872","202412250BOS","PHI","away",240,41,88,0.466,17,40,0.425,19,19,1,5,34,39,28,10,5,6,17,118,"True","2024-12-25 17:00:00","Regular Season",19156,17,"0",0,"0","Nick Nurse","home",9.5,222.5,NA,NA,NA,NA,0,1
"873","202412250DAL","DAL","home",240,36,87,0.414,16,43,0.372,11,11,1,11,32,43,15,6,8,13,13,99,"False","2024-12-25 14:30:00","Regular Season",20341,193,"0",0,"0","Jason Kidd","home",5.5,222.5,NA,NA,NA,NA,0,0
"874","202412250DAL","MIN","away",240,40,86,0.465,14,32,0.438,11,13,0.846,8,38,46,23,8,5,10,14,105,"True","2024-12-25 14:30:00","Regular Season",20341,193,"0",0,"0","Chris Finch","home",5.5,222.5,NA,NA,NA,NA,0,0
"875","202412250GSW","GSW","home",240,41,89,0.461,18,45,0.4,13,17,0.765,12,32,44,26,2,8,13,18,113,"False","2024-12-25 20:00:00","Regular Season",18064,1000011,"0",0,"0","Steve Kerr","home",4.5,220.5,NA,NA,NA,NA,0,1
"876","202412250GSW","LAL","away",240,41,91,0.451,15,42,0.357,18,18,1,11,30,41,30,6,4,9,14,115,"True","2024-12-25 20:00:00","Regular Season",18064,1000011,"0",0,"0","JJ Redick","home",4.5,220.5,NA,NA,NA,NA,0,1
"877","202412250NYK","NYK","home",240,45,100,0.45,13,39,0.333,14,16,0.875,17,30,47,26,7,3,5,17,117,"True","2024-12-25 12:00:00","Regular Season",19812,30,"0",0,"0","Tom Thibodeau","home",8.5,223.5,NA,NA,NA,NA,0,1
"878","202412250NYK","SAS","away",240,42,83,0.506,16,38,0.421,14,17,0.824,8,37,45,33,3,6,15,15,114,"False","2024-12-25 12:00:00","Regular Season",19812,30,"0",0,"0","Mitch Johnson","home",8.5,223.5,NA,NA,NA,NA,0,1
"879","202412250PHO","PHO","home",240,41,88,0.466,11,36,0.306,17,20,0.85,12,30,42,31,12,4,9,17,110,"True","2024-12-25 22:30:00","Regular Season",17071,1000051,"0",0,"0","Mike Budenholzer","away",2.5,232.5,NA,NA,NA,NA,0,0
"880","202412250PHO","DEN","away",240,36,78,0.462,8,29,0.276,20,28,0.714,14,32,46,20,3,2,16,16,100,"False","2024-12-25 22:30:00","Regular Season",17071,1000051,"0",0,"0","Michael Malone","away",2.5,232.5,NA,NA,NA,NA,0,0
"881","202412260ATL","ATL","home",240,46,89,0.517,17,45,0.378,32,34,0.941,12,32,44,32,9,5,14,13,141,"True","2024-12-26 19:30:00","Regular Season",17760,650,"0",0,"0","Quin Snyder","home",4.5,241.5,NA,NA,NA,NA,1,1
"882","202412260ATL","CHI","away",240,53,98,0.541,22,43,0.512,5,6,0.833,9,27,36,36,8,1,16,26,133,"False","2024-12-26 19:30:00","Regular Season",17760,650,"0",0,"0","Billy Donovan","home",4.5,241.5,NA,NA,NA,NA,1,1
"883","202412260IND","IND","home",240,42,89,0.472,14,36,0.389,16,22,0.727,11,40,51,28,1,8,11,21,114,"False","2024-12-26 19:00:00","Regular Season",17274,1000063,"0",0,"0","Rick Carlisle","away",5.5,227.5,NA,NA,NA,NA,1,1
"884","202412260IND","OKC","away",240,44,95,0.463,13,37,0.351,19,24,0.792,9,36,45,20,4,4,3,18,120,"True","2024-12-26 19:00:00","Regular Season",17274,1000063,"0",0,"0","Mark Daigneault","away",5.5,227.5,NA,NA,NA,NA,1,1
"885","202412260MEM","MEM","home",240,58,109,0.532,18,45,0.4,21,29,0.724,24,39,63,36,8,8,18,18,155,"True","2024-12-26 20:00:00","Regular Season",17196,242,"0",0,"0","Taylor Jenkins","home",10.5,241.5,NA,NA,NA,NA,1,1
"886","202412260MEM","TOR","away",240,49,108,0.454,14,43,0.326,14,18,0.778,13,27,40,39,8,3,15,23,126,"False","2024-12-26 20:00:00","Regular Season",17196,242,"0",0,"0","Darko Rajakovic","home",10.5,241.5,NA,NA,NA,NA,1,1
"887","202412260MIL","MIL","home",240,41,83,0.494,15,38,0.395,8,12,0.667,8,31,39,23,12,3,23,18,105,"False","2024-12-26 20:00:00","Regular Season",17957,642,"0",0,"0","Doc Rivers","home",6.5,205.5,NA,NA,NA,NA,0,1
"888","202412260MIL","BRK","away",240,39,82,0.476,16,38,0.421,17,22,0.773,9,29,38,25,8,1,21,11,111,"True","2024-12-26 20:00:00","Regular Season",17957,642,"0",0,"0","Jordi Fernandez","home",6.5,205.5,NA,NA,NA,NA,0,1
"889","202412260NOP","NOP","home",240,43,99,0.434,12,37,0.324,13,18,0.722,17,27,44,29,12,2,16,16,111,"False","2024-12-26 20:00:00","Regular Season",16052,160,"0",0,"0","Willie Green","away",6.5,221.5,NA,NA,NA,NA,1,1
"890","202412260NOP","HOU","away",240,46,97,0.474,18,47,0.383,18,23,0.783,18,36,54,19,7,9,16,14,128,"True","2024-12-26 20:00:00","Regular Season",16052,160,"0",0,"0","Ime Udoka","away",6.5,221.5,NA,NA,NA,NA,1,1
"891","202412260ORL","ORL","home",240,34,77,0.442,5,29,0.172,15,18,0.833,9,33,42,14,12,6,23,15,88,"False","2024-12-26 19:00:00","Regular Season",18846,1000125,"0",0,"0","Jamahl Mosley","away",1.5,208.5,NA,NA,NA,NA,0,0
"892","202412260ORL","MIA","away",240,31,76,0.408,15,30,0.5,12,14,0.857,7,28,35,21,14,6,21,20,89,"True","2024-12-26 19:00:00","Regular Season",18846,1000125,"0",0,"0","Erik Spoelstra","away",1.5,208.5,NA,NA,NA,NA,0,0
"893","202412260POR","POR","home",240,45,89,0.506,15,38,0.395,17,22,0.773,9,34,43,26,10,8,11,20,122,"True","2024-12-26 22:00:00","Regular Season",16934,51,"0",0,"0","Chauncey Billups","home",3.5,226.5,NA,NA,NA,NA,0,1
"894","202412260POR","UTA","away",240,41,86,0.477,21,42,0.5,17,25,0.68,11,35,46,26,9,5,13,16,120,"False","2024-12-26 22:00:00","Regular Season",16934,51,"0",0,"0","Will Hardy","home",3.5,226.5,NA,NA,NA,NA,0,1
"895","202412260SAC","SAC","home",240,39,82,0.476,14,39,0.359,21,26,0.808,8,36,44,20,3,6,14,20,113,"False","2024-12-26 22:00:00","Regular Season",17832,609,"0",0,"0","Mike Brown","home",4.5,227.5,NA,NA,NA,NA,0,0
"896","202412260SAC","DET","away",240,38,91,0.418,17,44,0.386,21,25,0.84,10,34,44,25,6,4,10,22,114,"True","2024-12-26 22:00:00","Regular Season",17832,609,"0",0,"0","J.B. Bickerstaff","home",4.5,227.5,NA,NA,NA,NA,0,0
"897","202412260WAS","WAS","home",240,39,91,0.429,14,44,0.318,21,28,0.75,8,35,43,25,9,7,11,19,113,"True","2024-12-26 19:00:00","Regular Season",17193,77,"0",0,"0","Brian Keefe","away",4.5,231.5,NA,NA,NA,NA,0,0
"898","202412260WAS","CHO","away",240,41,94,0.436,17,42,0.405,11,14,0.786,11,39,50,31,6,4,19,23,110,"False","2024-12-26 19:00:00","Regular Season",17193,77,"0",0,"0","Charles Lee","away",4.5,231.5,NA,NA,NA,NA,0,0
"899","202412270BOS","BOS","home",240,47,92,0.511,23,56,0.411,25,29,0.862,18,34,52,31,9,6,10,19,142,"True","2024-12-27 19:30:00","Regular Season",19156,17,"0",0,"0","Joe Mazzulla","home",11.5,230.5,NA,NA,NA,NA,1,1
"900","202412270BOS","IND","away",240,38,91,0.418,11,39,0.282,18,25,0.72,13,26,39,27,5,3,12,20,105,"False","2024-12-27 19:30:00","Regular Season",19156,17,"0",0,"0","Rick Carlisle","home",11.5,230.5,NA,NA,NA,NA,1,1
"901","202412270BRK","BRK","home",240,35,90,0.389,12,41,0.293,5,8,0.625,12,33,45,22,8,4,18,22,87,"False","2024-12-27 19:30:00","Regular Season",17990,461,"0",0,"0","Jordi Fernandez","away",7.5,213.5,NA,NA,NA,NA,1,0
"902","202412270BRK","SAS","away",240,32,78,0.41,12,28,0.429,20,27,0.741,11,32,43,26,10,8,15,11,96,"True","2024-12-27 19:30:00","Regular Season",17990,461,"0",0,"0","Mitch Johnson","away",7.5,213.5,NA,NA,NA,NA,1,0
"903","202412270DEN","DEN","home",240,53,94,0.564,15,31,0.484,14,18,0.778,8,30,38,39,8,3,13,20,135,"False","2024-12-27 21:00:00","Regular Season",19952,1000046,"0",0,"0","Michael Malone","away",3.5,236.5,NA,NA,NA,NA,1,1
"904","202412270DEN","CLE","away",240,54,96,0.563,23,48,0.479,18,22,0.818,9,29,38,40,10,7,11,17,149,"True","2024-12-27 21:00:00","Regular Season",19952,1000046,"0",0,"0","Kenny Atkinson","away",3.5,236.5,NA,NA,NA,NA,1,1
"905","202412270HOU","HOU","home",240,45,92,0.489,10,30,0.333,12,19,0.632,16,31,47,19,7,3,14,16,112,"False","2024-12-27 20:00:00","Regular Season",18055,215,"0",0,"0","Ime Udoka","home",0.5,215.5,NA,NA,NA,NA,0,1
"906","202412270HOU","MIN","away",240,42,83,0.506,21,43,0.488,8,16,0.5,10,30,40,25,8,6,16,22,113,"True","2024-12-27 20:00:00","Regular Season",18055,215,"0",0,"0","Chris Finch","home",0.5,215.5,NA,NA,NA,NA,0,1
"907","202412270LAC","LAC","home",240,40,75,0.533,10,32,0.313,12,15,0.8,6,33,39,19,6,10,23,19,102,"True","2024-12-27 22:00:00","Regular Season",17927,1000137,"0",0,"0","Tyronn Lue","home",5.5,212.5,NA,NA,NA,NA,1,0
"908","202412270LAC","GSW","away",240,35,95,0.368,7,38,0.184,15,20,0.75,19,28,47,24,14,2,14,16,92,"False","2024-12-27 22:00:00","Regular Season",17927,1000137,"0",0,"0","Steve Kerr","home",5.5,212.5,NA,NA,NA,NA,1,0
"909","202412270NOP","NOP","home",240,43,96,0.448,11,38,0.289,27,29,0.931,12,33,45,30,13,10,17,25,124,"False","2024-12-27 20:00:00","Regular Season",17328,160,"0",0,"0","Willie Green","away",7.5,238.5,NA,NA,NA,NA,1,1
"910","202412270NOP","MEM","away",240,42,89,0.472,17,41,0.415,31,35,0.886,9,33,42,30,12,7,17,19,132,"True","2024-12-27 20:00:00","Regular Season",17328,160,"0",0,"0","Taylor Jenkins","away",7.5,238.5,NA,NA,NA,NA,1,1
"911","202412270ORL","ORL","home",240,32,87,0.368,10,33,0.303,11,12,0.917,11,22,33,20,7,3,17,23,85,"False","2024-12-27 19:00:00","Regular Season",18961,1000125,"0",0,"0","Jamahl Mosley","away",6.5,213.5,NA,NA,NA,NA,1,0
"912","202412270ORL","NYK","away",240,40,75,0.533,4,15,0.267,24,34,0.706,12,32,44,18,10,3,18,20,108,"True","2024-12-27 19:00:00","Regular Season",18961,1000125,"0",0,"0","Tom Thibodeau","away",6.5,213.5,NA,NA,NA,NA,1,0
"913","202412270PHO","PHO","home",240,32,83,0.386,13,35,0.371,12,18,0.667,12,30,42,23,11,7,16,17,89,"False","2024-12-27 21:00:00","Regular Season",17071,1000051,"0",0,"0","Mike Budenholzer","home",0.5,222.5,NA,NA,NA,NA,0,0
"914","202412270PHO","DAL","away",240,35,80,0.438,12,34,0.353,16,17,0.941,7,34,41,24,6,5,15,15,98,"True","2024-12-27 21:00:00","Regular Season",17071,1000051,"0",0,"0","Jason Kidd","home",0.5,222.5,NA,NA,NA,NA,0,0
"915","202412280ATL","ATL","home",240,44,86,0.512,15,37,0.405,17,22,0.773,9,38,47,34,7,2,13,16,120,"True","2024-12-28 15:00:00","Regular Season",17856,650,"0",0,"0","Quin Snyder","home",0.5,226.5,NA,NA,NA,NA,1,1
"916","202412280ATL","MIA","away",240,40,90,0.444,13,41,0.317,17,18,0.944,8,34,42,23,9,4,9,19,110,"False","2024-12-28 15:00:00","Regular Season",17856,650,"0",0,"0","Erik Spoelstra","home",0.5,226.5,NA,NA,NA,NA,1,1
"917","202412280CHI","CHI","home",240,45,95,0.474,14,36,0.389,12,17,0.706,11,41,52,33,4,6,11,16,116,"True","2024-12-28 20:00:00","Regular Season",21511,66,"0",0,"0","Billy Donovan","away",1.5,231.5,NA,NA,NA,NA,0,0
"918","202412280CHI","MIL","away",240,41,102,0.402,15,45,0.333,14,14,1,6,37,43,27,6,7,8,16,111,"False","2024-12-28 20:00:00","Regular Season",21511,66,"0",0,"0","Doc Rivers","away",1.5,231.5,NA,NA,NA,NA,0,0
"919","202412280CHO","CHO","home",240,29,80,0.363,11,34,0.324,25,28,0.893,8,36,44,17,9,5,18,16,94,"False","2024-12-28 18:00:00","Regular Season",19325,9,"0",0,"0","Charles Lee","away",13.5,214.5,NA,NA,NA,NA,0,0
"920","202412280CHO","OKC","away",240,42,88,0.477,10,38,0.263,12,14,0.857,9,40,49,29,9,1,17,19,106,"True","2024-12-28 18:00:00","Regular Season",19325,9,"0",0,"0","Mark Daigneault","away",13.5,214.5,NA,NA,NA,NA,0,0
"921","202412280DEN","DEN","home",240,46,82,0.561,13,27,0.481,29,36,0.806,8,32,40,29,9,6,14,18,134,"True","2024-12-28 21:00:00","Regular Season",19876,1000046,"0",0,"0","Michael Malone","home",6.5,234.5,NA,NA,NA,NA,1,1
"922","202412280DEN","DET","away",240,46,95,0.484,12,39,0.308,17,23,0.739,15,26,41,29,8,1,12,25,121,"False","2024-12-28 21:00:00","Regular Season",19876,1000046,"0",0,"0","J.B. Bickerstaff","home",6.5,234.5,NA,NA,NA,NA,1,1
"923","202412280GSW","GSW","home",240,41,98,0.418,12,45,0.267,15,19,0.789,18,31,49,26,8,7,12,17,109,"True","2024-12-28 20:30:00","Regular Season",18064,1000011,"0",0,"0","Steve Kerr","home",6.5,220.5,NA,NA,NA,NA,0,0
"924","202412280GSW","PHO","away",240,39,92,0.424,9,35,0.257,18,22,0.818,14,32,46,21,7,12,14,13,105,"False","2024-12-28 20:30:00","Regular Season",18064,1000011,"0",0,"0","Mike Budenholzer","home",6.5,220.5,NA,NA,NA,NA,0,0
