"","gameid","date","type","teamid","team","home","away","MIN","PTS","FGM","FGA","FG.","X3PM","X3PA","X3P.","FTM","FTA","FT.","OREB","DREB","REB","AST","TOV","STL","BLK","PF","X...","win","season","at.home","div","opponent"
"1277",22300611,"2024-01-22","regular",1610612738,"BOS","DAL","BOS",48,119,41,88,46.6,15,46,32.6,22,30,73.3,5,39,44,26,6,7,8,20,9,"Yes",2024,FALSE,"East","DAL"
"1278",22300611,"2024-01-22","regular",1610612742,"DAL","DAL","BOS",48,110,43,97,44.3,14,40,35,10,14,71.4,10,38,48,24,10,4,4,20,-9,"No",2024,TRUE,"West","BOS"
"1279",22300612,"2024-01-22","regular",1610612741,"CHI","PHX","CHI",48,113,45,93,48.4,14,37,37.8,9,14,64.3,14,33,47,25,10,6,4,18,-2,"No",2024,FALSE,"East","PHX"
"1280",22300612,"2024-01-22","regular",1610612756,"PHX","PHX","CHI",48,115,44,85,51.8,14,34,41.2,13,17,76.5,5,34,39,32,7,5,5,13,2,"Yes",2024,TRUE,"West","CHI"
"1281",22300613,"2024-01-22","regular",1610612737,"ATL","SAC","ATL",48,107,36,93,38.7,14,40,35,21,27,77.8,13,37,50,19,12,2,7,19,-15,"No",2024,FALSE,"East","SAC"
"1282",22300613,"2024-01-22","regular",1610612758,"SAC","SAC","ATL",48,122,43,93,46.2,12,38,31.6,24,27,88.9,10,41,51,22,9,8,2,21,15,"Yes",2024,TRUE,"West","ATL"
"1283",22300614,"2024-01-23","regular",1610612743,"DEN","IND","DEN",48,114,44,88,50,11,33,33.3,15,17,88.2,11,31,42,22,12,5,9,17,5,"Yes",2024,FALSE,"West","IND"
"1284",22300614,"2024-01-23","regular",1610612754,"IND","IND","DEN",48,109,43,87,49.4,5,21,23.8,18,21,85.7,7,31,38,24,10,4,1,16,-5,"No",2024,TRUE,"East","DEN"
"1285",22300615,"2024-01-23","regular",1610612751,"BKN","BKN","NYK",48,103,42,95,44.2,15,42,35.7,4,5,80,13,27,40,29,13,7,5,19,-5,"No",2024,TRUE,"East","NYK"
"1286",22300615,"2024-01-23","regular",1610612752,"NYK","BKN","NYK",48,108,40,86,46.5,10,29,34.5,18,19,94.7,11,31,42,21,14,8,8,13,5,"Yes",2024,FALSE,"East","BKN"
"1287",22300616,"2024-01-23","regular",1610612740,"NOP","NOP","UTA",48,153,60,104,57.7,23,46,50,10,15,66.7,12,45,57,41,9,5,4,24,29,"Yes",2024,TRUE,"West","UTA"
"1288",22300616,"2024-01-23","regular",1610612762,"UTA","NOP","UTA",48,124,43,92,46.7,12,36,33.3,26,32,81.3,6,32,38,27,8,4,8,15,-29,"No",2024,FALSE,"West","NOP"
"1289",22300617,"2024-01-23","regular",1610612760,"OKC","OKC","POR",48,111,43,89,48.3,7,23,30.4,18,28,64.3,10,33,43,23,12,9,10,18,2,"Yes",2024,TRUE,"West","POR"
"1290",22300617,"2024-01-23","regular",1610612757,"POR","OKC","POR",48,109,37,86,43,18,39,46.2,17,21,81,12,34,46,27,19,6,6,19,-2,"No",2024,FALSE,"West","OKC"
"1291",22300618,"2024-01-23","regular",1610612746,"LAC","LAC","LAL",48,127,52,88,59.1,14,27,51.9,9,12,75,6,30,36,33,15,8,5,17,11,"Yes",2024,TRUE,"West","LAL"
"1292",22300618,"2024-01-23","regular",1610612747,"LAL","LAC","LAL",48,116,45,92,48.9,11,32,34.4,15,22,68.2,13,28,41,27,15,9,8,15,-11,"No",2024,FALSE,"West","LAC"
"1293",22300619,"2024-01-24","regular",1610612766,"CHA","DET","CHA",48,106,38,87,43.7,15,38,39.5,15,19,78.9,9,39,48,27,11,5,5,22,-7,"No",2024,FALSE,"East","DET"
"1294",22300619,"2024-01-24","regular",1610612765,"DET","DET","CHA",48,113,43,86,50,15,38,39.5,12,20,60,5,39,44,26,11,4,0,17,7,"Yes",2024,TRUE,"East","CHA"
"1295",22300620,"2024-01-24","regular",1610612750,"MIN","WAS","MIN",48,118,42,100,42,9,32,28.1,25,29,86.2,15,33,48,26,7,8,7,22,11,"Yes",2024,FALSE,"West","WAS"
"1296",22300620,"2024-01-24","regular",1610612764,"WAS","WAS","MIN",48,107,37,77,48.1,10,24,41.7,23,29,79.3,7,42,49,31,21,2,3,22,-11,"No",2024,TRUE,"East","MIN"
"1297",22300621,"2024-01-24","regular",1610612763,"MEM","MIA","MEM",48,105,36,80,45,17,36,47.2,16,19,84.2,7,37,44,30,18,8,6,19,9,"Yes",2024,FALSE,"West","MIA"
"1298",22300621,"2024-01-24","regular",1610612748,"MIA","MIA","MEM",48,96,33,82,40.2,11,34,32.4,19,25,76,11,33,44,21,17,9,9,17,-9,"No",2024,TRUE,"East","MEM"
"1299",22300622,"2024-01-24","regular",1610612760,"OKC","SAS","OKC",48,140,54,96,56.3,18,40,45,14,16,87.5,16,31,47,36,16,11,8,20,26,"Yes",2024,FALSE,"West","SAS"
"1300",22300622,"2024-01-24","regular",1610612759,"SAS","SAS","OKC",48,114,43,86,50,9,32,28.1,19,25,76,12,26,38,30,19,7,11,14,-26,"No",2024,TRUE,"West","OKC"
"1301",22300623,"2024-01-24","regular",1610612745,"HOU","HOU","POR",53,131,50,94,53.2,12,36,33.3,19,22,86.4,8,29,37,29,8,8,6,19,-6,"No",2024,TRUE,"West","POR"
"1302",22300623,"2024-01-24","regular",1610612757,"POR","HOU","POR",53,137,50,98,51,15,35,42.9,22,24,91.7,13,35,48,31,12,6,4,18,6,"Yes",2024,FALSE,"West","HOU"
"1303",22300624,"2024-01-24","regular",1610612739,"CLE","MIL","CLE",48,116,46,91,50.5,13,38,34.2,11,15,73.3,6,33,39,26,13,5,2,18,-10,"No",2024,FALSE,"East","MIL"
"1304",22300624,"2024-01-24","regular",1610612749,"MIL","MIL","CLE",48,126,45,90,50,11,29,37.9,25,28,89.3,10,36,46,24,12,9,3,16,10,"Yes",2024,TRUE,"East","CLE"
"1305",22300625,"2024-01-24","regular",1610612742,"DAL","DAL","PHX",48,109,41,89,46.1,17,43,39.5,10,18,55.6,10,23,33,25,14,4,3,16,-23,"No",2024,TRUE,"West","PHX"
"1306",22300625,"2024-01-24","regular",1610612756,"PHX","DAL","PHX",48,132,51,85,60,14,34,41.2,16,22,72.7,11,38,49,30,16,10,4,20,23,"Yes",2024,FALSE,"West","DAL"
"1307",22300626,"2024-01-24","regular",1610612737,"ATL","GSW","ATL",48,112,39,94,41.5,14,43,32.6,20,26,76.9,13,32,45,30,11,7,2,16,-22,"No",2024,FALSE,"East","GSW"
"1308",22300626,"2024-01-24","regular",1610612744,"GSW","GSW","ATL",48,134,51,91,56,16,33,48.5,16,22,72.7,11,38,49,26,10,6,9,18,22,"Yes",2024,TRUE,"West","ATL"
"1309",22300627,"2024-01-25","regular",1610612754,"IND","IND","PHI",48,134,53,93,57,12,28,42.9,16,21,76.2,12,43,55,35,21,6,8,33,12,"Yes",2024,TRUE,"East","PHI"
"1310",22300627,"2024-01-25","regular",1610612755,"PHI","IND","PHI",48,122,42,87,48.3,7,29,24.1,31,43,72.1,6,25,31,24,12,13,6,20,-12,"No",2024,FALSE,"East","IND"
"1311",22300628,"2024-01-25","regular",1610612762,"UTA","WAS","UTA",48,123,50,97,51.5,13,31,41.9,10,12,83.3,13,39,52,34,16,6,2,19,15,"Yes",2024,FALSE,"West","WAS"
"1312",22300628,"2024-01-25","regular",1610612764,"WAS","WAS","UTA",48,108,43,88,48.9,7,30,23.3,15,20,75,5,30,35,33,11,11,7,14,-15,"No",2024,TRUE,"East","UTA"
"1313",22300629,"2024-01-25","regular",1610612751,"BKN","BKN","MIN",48,94,35,77,45.5,10,33,30.3,14,16,87.5,5,27,32,22,15,7,3,15,-2,"No",2024,TRUE,"East","MIN"
"1314",22300629,"2024-01-25","regular",1610612750,"MIN","BKN","MIN",48,96,37,75,49.3,10,21,47.6,12,16,75,5,33,38,24,17,6,4,17,2,"Yes",2024,FALSE,"West","BKN"
"1315",22300630,"2024-01-25","regular",1610612738,"BOS","MIA","BOS",48,143,51,80,63.8,22,40,55,19,20,95,6,41,47,36,11,4,5,10,33,"Yes",2024,FALSE,"East","MIA"
"1316",22300630,"2024-01-25","regular",1610612748,"MIA","MIA","BOS",48,110,42,94,44.7,16,42,38.1,10,13,76.9,11,20,31,25,5,7,1,12,-33,"No",2024,TRUE,"East","BOS"
"1317",22300631,"2024-01-25","regular",1610612743,"DEN","NYK","DEN",48,84,34,84,40.5,5,26,19.2,11,13,84.6,13,27,40,20,19,2,2,20,-38,"No",2024,FALSE,"West","NYK"
"1318",22300631,"2024-01-25","regular",1610612752,"NYK","NYK","DEN",48,122,45,85,52.9,15,38,39.5,17,20,85,12,32,44,26,10,12,3,14,38,"Yes",2024,TRUE,"East","DEN"
"1319",22300632,"2024-01-25","regular",1610612744,"GSW","GSW","SAC",48,133,48,86,55.8,19,37,51.4,18,23,78.3,6,27,33,30,13,7,3,19,-1,"No",2024,TRUE,"West","SAC"
"1320",22300632,"2024-01-25","regular",1610612758,"SAC","GSW","SAC",48,134,48,91,52.7,22,48,45.8,16,19,84.2,8,26,34,33,10,8,5,21,1,"Yes",2024,FALSE,"West","GSW"
"1321",22300633,"2024-01-25","regular",1610612741,"CHI","LAL","CHI",48,132,47,88,53.4,12,37,32.4,26,29,89.7,12,27,39,27,17,7,6,18,-9,"No",2024,FALSE,"East","LAL"
"1322",22300633,"2024-01-25","regular",1610612747,"LAL","LAL","CHI",48,141,53,87,60.9,20,31,64.5,15,20,75,5,25,30,35,14,10,4,21,9,"Yes",2024,TRUE,"West","CHI"
"1323",22300634,"2024-01-26","regular",1610612737,"ATL","ATL","DAL",48,143,51,97,52.6,15,34,44.1,26,30,86.7,12,24,36,32,7,7,2,24,-5,"No",2024,TRUE,"East","DAL"
"1324",22300634,"2024-01-26","regular",1610612742,"DAL","ATL","DAL",48,148,51,85,60,19,35,54.3,27,32,84.4,6,31,37,28,13,3,5,25,5,"Yes",2024,FALSE,"West","ATL"
"1325",22300635,"2024-01-26","regular",1610612766,"CHA","CHA","HOU",48,104,35,85,41.2,9,29,31,25,32,78.1,5,27,32,20,13,6,7,25,-34,"No",2024,TRUE,"East","HOU"
"1326",22300635,"2024-01-26","regular",1610612745,"HOU","CHA","HOU",48,138,50,89,56.2,13,33,39.4,25,31,80.6,11,42,53,34,14,7,10,20,34,"Yes",2024,FALSE,"West","CHA"
"1327",22300636,"2024-01-26","regular",1610612754,"IND","IND","PHX",48,133,58,109,53.2,8,26,30.8,9,15,60,21,27,48,34,13,8,3,17,2,"Yes",2024,TRUE,"East","PHX"
"1328",22300636,"2024-01-26","regular",1610612756,"PHX","IND","PHX",48,131,51,89,57.3,13,30,43.3,16,18,88.9,7,31,38,24,20,8,5,17,-2,"No",2024,FALSE,"West","IND"
"1329",22300637,"2024-01-26","regular",1610612746,"LAC","TOR","LAC",48,127,48,95,50.5,9,32,28.1,22,24,91.7,12,38,50,29,11,6,7,17,20,"Yes",2024,FALSE,"West","TOR"
"1330",22300637,"2024-01-26","regular",1610612761,"TOR","TOR","LAC",48,107,44,96,45.8,6,32,18.8,13,22,59.1,15,30,45,26,11,6,3,18,-20,"No",2024,TRUE,"East","LAC"
"1331",22300638,"2024-01-26","regular",1610612763,"MEM","MEM","ORL",48,107,42,90,46.7,15,41,36.6,8,13,61.5,9,34,43,30,14,9,7,21,1,"Yes",2024,TRUE,"West","ORL"
"1332",22300638,"2024-01-26","regular",1610612753,"ORL","MEM","ORL",48,106,38,81,46.9,9,34,26.5,21,29,72.4,9,31,40,21,11,8,4,14,-1,"No",2024,FALSE,"East","MEM"
"1333",22300639,"2024-01-26","regular",1610612739,"CLE","MIL","CLE",48,112,38,92,41.3,14,36,38.9,22,31,71,15,36,51,20,13,7,8,22,12,"Yes",2024,FALSE,"East","MIL"
"1334",22300639,"2024-01-26","regular",1610612749,"MIL","MIL","CLE",48,100,35,87,40.2,13,34,38.2,17,24,70.8,12,39,51,21,18,6,4,24,-12,"No",2024,TRUE,"East","CLE"
"1335",22300640,"2024-01-26","regular",1610612740,"NOP","NOP","OKC",48,83,32,82,39,9,36,25,10,14,71.4,8,33,41,24,20,9,5,16,-24,"No",2024,TRUE,"West","OKC"
"1336",22300640,"2024-01-26","regular",1610612760,"OKC","NOP","OKC",48,107,42,88,47.7,10,33,30.3,13,14,92.9,6,39,45,22,13,11,5,11,24,"Yes",2024,FALSE,"West","NOP"
"1337",22300641,"2024-01-26","regular",1610612757,"POR","SAS","POR",48,100,38,90,42.2,10,37,27,14,19,73.7,8,29,37,23,15,11,3,20,-16,"No",2024,FALSE,"West","SAS"
"1338",22300641,"2024-01-26","regular",1610612759,"SAS","SAS","POR",48,116,42,92,45.7,10,34,29.4,22,26,84.6,17,42,59,30,18,12,5,11,16,"Yes",2024,TRUE,"West","POR"
"1339",22300642,"2024-01-27","regular",1610612765,"DET","DET","WAS",48,104,37,85,43.5,9,32,28.1,21,27,77.8,11,34,45,22,17,2,8,20,-14,"No",2024,TRUE,"East","WAS"
"1340",22300642,"2024-01-27","regular",1610612764,"WAS","DET","WAS",48,118,45,100,45,11,34,32.4,17,21,81,16,34,50,26,10,10,4,19,14,"Yes",2024,FALSE,"East","DET"
"1341",22300643,"2024-01-27","regular",1610612748,"MIA","NYK","MIA",48,109,41,88,46.6,14,37,37.8,13,16,81.3,8,30,38,26,8,6,4,18,-16,"No",2024,FALSE,"East","NYK"
"1342",22300643,"2024-01-27","regular",1610612752,"NYK","NYK","MIA",48,125,45,87,51.7,17,33,51.5,18,26,69.2,11,35,46,25,7,6,3,15,16,"Yes",2024,TRUE,"East","MIA"
"1343",22300644,"2024-01-27","regular",1610612743,"DEN","DEN","PHI",48,111,37,82,45.1,13,37,35.1,24,38,63.2,13,31,44,25,8,5,3,15,6,"Yes",2024,TRUE,"West","PHI"
"1344",22300644,"2024-01-27","regular",1610612755,"PHI","DEN","PHI",48,105,43,81,53.1,6,22,27.3,13,16,81.3,6,33,39,25,11,5,6,29,-6,"No",2024,FALSE,"East","DEN"
"1345",22300645,"2024-01-27","regular",1610612751,"BKN","BKN","HOU",48,106,36,74,48.6,12,34,35.3,22,37,59.5,2,38,40,24,19,11,6,22,2,"Yes",2024,TRUE,"East","HOU"
"1346",22300645,"2024-01-27","regular",1610612745,"HOU","BKN","HOU",48,104,37,94,39.4,10,37,27,20,23,87,15,40,55,20,17,6,3,29,-2,"No",2024,FALSE,"West","BKN"
"1347",22300646,"2024-01-27","regular",1610612738,"BOS","BOS","LAC",48,96,36,100,36,10,40,25,14,16,87.5,18,34,52,21,11,2,9,13,-19,"No",2024,TRUE,"East","LAC"
"1348",22300646,"2024-01-27","regular",1610612746,"LAC","BOS","LAC",48,115,45,102,44.1,10,40,25,15,18,83.3,15,43,58,28,8,8,8,20,19,"Yes",2024,FALSE,"West","BOS"
"1349",22300647,"2024-01-27","regular",1610612766,"CHA","CHA","UTA",48,122,47,92,51.1,13,32,40.6,15,21,71.4,9,26,35,35,10,7,6,22,-12,"No",2024,TRUE,"East","UTA"
"1350",22300647,"2024-01-27","regular",1610612762,"UTA","CHA","UTA",48,134,52,93,55.9,17,41,41.5,13,17,76.5,15,34,49,38,14,6,6,18,12,"Yes",2024,FALSE,"West","CHA"
"1351",22300648,"2024-01-27","regular",1610612749,"MIL","MIL","NOP",48,141,51,91,56,20,45,44.4,19,25,76,6,39,45,30,9,12,0,25,24,"Yes",2024,TRUE,"East","NOP"
"1352",22300648,"2024-01-27","regular",1610612740,"NOP","MIL","NOP",48,117,40,85,47.1,9,23,39.1,28,36,77.8,9,34,43,20,15,5,3,17,-24,"No",2024,FALSE,"West","MIL"
"1353",22300649,"2024-01-27","regular",1610612750,"MIN","SAS","MIN",48,112,45,79,57,14,26,53.8,8,15,53.3,7,25,32,30,13,9,6,13,-1,"No",2024,FALSE,"West","SAS"
"1354",22300649,"2024-01-27","regular",1610612759,"SAS","SAS","MIN",48,113,46,84,54.8,13,30,43.3,8,15,53.3,14,25,39,35,15,7,7,14,1,"Yes",2024,TRUE,"West","MIN"
"1355",22300650,"2024-01-27","regular",1610612744,"GSW","GSW","LAL",58,144,55,119,46.2,23,58,39.7,11,16,68.8,11,39,50,37,17,11,3,34,-1,"No",2024,TRUE,"West","LAL"
"1356",22300650,"2024-01-27","regular",1610612747,"LAL","GSW","LAL",58,145,49,101,48.5,9,27,33.3,38,43,88.4,7,48,55,33,20,9,5,21,1,"Yes",2024,FALSE,"West","GSW"
"1357",22300651,"2024-01-27","regular",1610612742,"DAL","DAL","SAC",48,115,43,98,43.9,16,46,34.8,13,18,72.2,13,30,43,35,10,7,2,24,-5,"No",2024,TRUE,"West","SAC"
"1358",22300651,"2024-01-27","regular",1610612758,"SAC","DAL","SAC",48,120,43,80,53.8,11,30,36.7,23,30,76.7,6,33,39,27,14,4,10,20,5,"Yes",2024,FALSE,"West","DAL"
"1359",22300652,"2024-01-28","regular",1610612754,"IND","IND","MEM",48,116,44,90,48.9,13,35,37.1,15,16,93.8,11,33,44,31,10,8,6,26,6,"Yes",2024,TRUE,"East","MEM"
"1360",22300652,"2024-01-28","regular",1610612763,"MEM","IND","MEM",48,110,38,82,46.3,11,30,36.7,23,31,74.2,13,32,45,20,13,5,7,20,-6,"No",2024,FALSE,"West","IND"
"1361",22300653,"2024-01-28","regular",1610612737,"ATL","ATL","TOR",48,126,44,95,46.3,6,27,22.2,32,40,80,20,31,51,27,14,7,4,21,1,"Yes",2024,TRUE,"East","TOR"
"1362",22300653,"2024-01-28","regular",1610612761,"TOR","ATL","TOR",48,125,41,89,46.1,15,31,48.4,28,32,87.5,15,31,46,29,14,12,3,30,-1,"No",2024,FALSE,"East","ATL"
"1363",22300654,"2024-01-28","regular",1610612765,"DET","DET","OKC",48,120,47,95,49.5,11,26,42.3,15,19,78.9,15,38,53,27,9,6,2,11,16,"Yes",2024,TRUE,"East","OKC"
"1364",22300654,"2024-01-28","regular",1610612760,"OKC","DET","OKC",48,104,44,92,47.8,8,28,28.6,8,12,66.7,11,32,43,17,10,7,5,18,-16,"No",2024,FALSE,"West","DET"
"1365",22300655,"2024-01-28","regular",1610612753,"ORL","ORL","PHX",48,113,41,92,44.6,12,36,33.3,19,26,73.1,11,29,40,30,10,12,7,21,15,"Yes",2024,TRUE,"East","PHX"
"1366",22300655,"2024-01-28","regular",1610612756,"PHX","ORL","PHX",48,98,41,73,56.2,4,14,28.6,12,21,57.1,6,33,39,19,23,4,5,19,-15,"No",2024,FALSE,"West","ORL"
"1367",22300656,"2024-01-28","regular",1610612741,"CHI","POR","CHI",48,104,42,90,46.7,8,32,25,12,17,70.6,5,35,40,27,5,7,10,19,8,"Yes",2024,FALSE,"East","POR"
"1368",22300656,"2024-01-28","regular",1610612757,"POR","POR","CHI",48,96,32,79,40.5,6,33,18.2,26,29,89.7,7,41,48,22,14,2,5,21,-8,"No",2024,TRUE,"West","CHI"
"1369",22300657,"2024-01-29","regular",1610612766,"CHA","CHA","NYK",48,92,37,81,45.7,11,32,34.4,7,14,50,9,32,41,23,14,4,6,14,-21,"No",2024,TRUE,"East","NYK"
"1370",22300657,"2024-01-29","regular",1610612752,"NYK","CHA","NYK",48,113,44,84,52.4,12,37,32.4,13,16,81.3,7,35,42,25,9,5,3,16,21,"Yes",2024,FALSE,"East","CHA"
"1371",22300658,"2024-01-29","regular",1610612739,"CLE","CLE","LAC",48,118,42,86,48.8,13,40,32.5,21,26,80.8,11,35,46,28,13,6,3,18,10,"Yes",2024,TRUE,"East","LAC"
"1372",22300658,"2024-01-29","regular",1610612746,"LAC","CLE","LAC",48,108,38,80,47.5,11,34,32.4,21,28,75,6,31,37,28,13,8,3,21,-10,"No",2024,FALSE,"West","CLE"
"1373",22300659,"2024-01-29","regular",1610612738,"BOS","BOS","NOP",48,118,43,85,50.6,17,46,37,15,20,75,6,34,40,27,11,7,5,15,6,"Yes",2024,TRUE,"East","NOP"
"1374",22300659,"2024-01-29","regular",1610612740,"NOP","BOS","NOP",48,112,46,91,50.5,10,35,28.6,10,13,76.9,9,31,40,21,12,7,6,14,-6,"No",2024,FALSE,"West","BOS"
"1375",22300660,"2024-01-29","regular",1610612751,"BKN","BKN","UTA",48,147,54,105,51.4,21,45,46.7,18,19,94.7,16,34,50,41,9,12,9,24,33,"Yes",2024,TRUE,"East","UTA"
"1376",22300660,"2024-01-29","regular",1610612762,"UTA","BKN","UTA",48,114,39,86,45.3,9,27,33.3,27,34,79.4,12,32,44,23,17,3,7,14,-33,"No",2024,FALSE,"West","BKN"
"1377",22300661,"2024-01-29","regular",1610612748,"MIA","MIA","PHX",48,105,33,84,39.3,14,36,38.9,25,25,100,8,36,44,20,13,5,5,18,-13,"No",2024,TRUE,"East","PHX"
"1378",22300661,"2024-01-29","regular",1610612756,"PHX","MIA","PHX",48,118,46,94,48.9,14,40,35,12,17,70.6,10,37,47,30,8,8,8,16,13,"Yes",2024,FALSE,"West","MIA"
"1379",22300662,"2024-01-29","regular",1610612745,"HOU","HOU","LAL",48,135,52,98,53.1,12,36,33.3,19,25,76,14,42,56,36,15,10,2,19,16,"Yes",2024,TRUE,"West","LAL"
"1380",22300662,"2024-01-29","regular",1610612747,"LAL","HOU","LAL",48,119,45,91,49.5,13,35,37.1,16,26,61.5,4,31,35,26,12,10,6,13,-16,"No",2024,FALSE,"West","HOU"
"1381",22300663,"2024-01-29","regular",1610612763,"MEM","MEM","SAC",48,94,30,80,37.5,13,36,36.1,21,28,75,9,28,37,22,14,11,1,16,-9,"No",2024,TRUE,"West","SAC"
"1382",22300663,"2024-01-29","regular",1610612758,"SAC","MEM","SAC",48,103,43,84,51.2,11,38,28.9,6,10,60,11,40,51,24,19,10,1,17,9,"Yes",2024,FALSE,"West","MEM"
"1383",22300664,"2024-01-29","regular",1610612750,"MIN","OKC","MIN",48,107,40,83,48.2,14,29,48.3,13,15,86.7,9,36,45,21,13,7,2,19,6,"Yes",2024,FALSE,"West","OKC"
"1384",22300664,"2024-01-29","regular",1610612760,"OKC","OKC","MIN",48,101,35,79,44.3,14,35,40,17,22,77.3,8,30,38,21,12,5,7,17,-6,"No",2024,TRUE,"West","MIN"
"1385",22300665,"2024-01-29","regular",1610612759,"SAS","SAS","WAS",48,113,43,92,46.7,12,30,40,15,17,88.2,10,26,36,31,15,10,7,17,-5,"No",2024,TRUE,"West","WAS"
"1386",22300665,"2024-01-29","regular",1610612764,"WAS","SAS","WAS",48,118,46,86,53.5,9,25,36,17,24,70.8,14,31,45,32,19,9,8,15,5,"Yes",2024,FALSE,"East","SAS"
"1387",22300666,"2024-01-29","regular",1610612742,"DAL","DAL","ORL",48,131,43,69,62.3,13,27,48.1,32,43,74.4,3,32,35,27,15,6,2,24,2,"Yes",2024,TRUE,"West","ORL"
"1388",22300666,"2024-01-29","regular",1610612753,"ORL","DAL","ORL",48,129,45,88,51.1,18,38,47.4,21,28,75,12,23,35,27,12,7,1,33,-2,"No",2024,FALSE,"East","DAL"
"1389",22300667,"2024-01-29","regular",1610612743,"DEN","DEN","MIL",48,113,44,91,48.4,4,18,22.2,21,24,87.5,9,38,47,29,8,7,4,22,6,"Yes",2024,TRUE,"West","MIL"
"1390",22300667,"2024-01-29","regular",1610612749,"MIL","DEN","MIL",48,107,36,84,42.9,16,40,40,19,25,76,7,33,40,24,13,3,7,22,-6,"No",2024,FALSE,"East","DEN"
"1391",22300668,"2024-01-29","regular",1610612755,"PHI","POR","PHI",48,104,37,83,44.6,5,29,17.2,25,28,89.3,12,22,34,17,17,6,5,25,-26,"No",2024,FALSE,"East","POR"
"1392",22300668,"2024-01-29","regular",1610612757,"POR","POR","PHI",48,130,46,84,54.8,12,28,42.9,26,29,89.7,11,28,39,29,13,7,5,24,26,"Yes",2024,TRUE,"West","PHI"
"1393",22300669,"2024-01-30","regular",1610612737,"ATL","ATL","LAL",48,138,53,101,52.5,16,38,42.1,16,18,88.9,12,34,46,32,12,10,2,18,16,"Yes",2024,TRUE,"East","LAL"
"1394",22300669,"2024-01-30","regular",1610612747,"LAL","ATL","LAL",48,122,48,90,53.3,12,33,36.4,14,25,56,7,30,37,28,14,12,3,16,-16,"No",2024,FALSE,"West","ATL"
"1395",22300670,"2024-01-30","regular",1610612738,"BOS","BOS","IND",48,129,47,87,54,17,36,47.2,18,22,81.8,7,33,40,25,12,6,9,16,5,"Yes",2024,TRUE,"East","IND"
"1396",22300670,"2024-01-30","regular",1610612754,"IND","BOS","IND",48,124,50,108,46.3,12,39,30.8,12,15,80,19,31,50,33,8,4,2,21,-5,"No",2024,FALSE,"East","BOS"
"1397",22300671,"2024-01-30","regular",1610612752,"NYK","NYK","UTA",48,118,44,94,46.8,13,34,38.2,17,18,94.4,14,31,45,29,6,9,7,16,15,"Yes",2024,TRUE,"East","UTA"
"1398",22300671,"2024-01-30","regular",1610612762,"UTA","NYK","UTA",48,103,39,86,45.3,12,36,33.3,13,17,76.5,15,28,43,23,15,3,5,16,-15,"No",2024,FALSE,"West","NYK"
"1399",22300672,"2024-01-30","regular",1610612741,"CHI","CHI","TOR",48,107,38,75,50.7,11,32,34.4,20,27,74.1,6,27,33,21,20,9,9,16,-11,"No",2024,TRUE,"East","TOR"
"1400",22300672,"2024-01-30","regular",1610612761,"TOR","CHI","TOR",48,118,43,83,51.8,14,29,48.3,18,20,90,9,29,38,34,20,10,4,20,11,"Yes",2024,FALSE,"East","CHI"
"1401",22300673,"2024-01-30","regular",1610612744,"GSW","GSW","PHI",48,119,44,79,55.7,14,32,43.8,17,19,89.5,8,34,42,32,18,6,6,20,12,"Yes",2024,TRUE,"West","PHI"
"1402",22300673,"2024-01-30","regular",1610612755,"PHI","GSW","PHI",48,107,39,85,45.9,13,30,43.3,16,21,76.2,13,26,39,11,16,14,2,24,-12,"No",2024,FALSE,"East","GSW"
"1403",22300674,"2024-01-31","regular",1610612766,"CHA","CHA","CHI",48,110,40,90,44.4,16,46,34.8,14,17,82.4,9,31,40,25,10,4,6,18,-7,"No",2024,TRUE,"East","CHI"
"1404",22300674,"2024-01-31","regular",1610612741,"CHI","CHA","CHI",48,117,45,87,51.7,11,29,37.9,16,22,72.7,11,33,44,28,10,4,7,13,7,"Yes",2024,FALSE,"East","CHA"
"1405",22300675,"2024-01-31","regular",1610612739,"CLE","CLE","DET",48,128,47,89,52.8,12,35,34.3,22,23,95.7,10,23,33,26,9,13,5,15,7,"Yes",2024,TRUE,"East","DET"
"1406",22300675,"2024-01-31","regular",1610612765,"DET","CLE","DET",48,121,45,81,55.6,16,31,51.6,15,19,78.9,7,28,35,27,19,8,3,17,-7,"No",2024,FALSE,"East","CLE"
"1407",22300676,"2024-01-31","regular",1610612746,"LAC","WAS","LAC",48,125,47,100,47,12,30,40,19,22,86.4,18,34,52,25,8,9,7,16,16,"Yes",2024,FALSE,"West","WAS"
"1408",22300676,"2024-01-31","regular",1610612764,"WAS","WAS","LAC",48,109,45,97,46.4,9,29,31,10,15,66.7,12,33,45,19,13,4,10,19,-16,"No",2024,TRUE,"East","LAC"
"1409",22300677,"2024-01-31","regular",1610612751,"BKN","BKN","PHX",48,120,47,94,50,16,39,41,10,13,76.9,8,19,27,28,11,11,1,24,-16,"No",2024,TRUE,"East","PHX"
"1410",22300677,"2024-01-31","regular",1610612756,"PHX","BKN","PHX",48,136,49,79,62,14,28,50,24,32,75,9,33,42,35,16,5,6,12,16,"Yes",2024,FALSE,"West","BKN"
"1411",22300678,"2024-01-31","regular",1610612748,"MIA","MIA","SAC",48,115,42,84,50,13,28,46.4,18,23,78.3,7,42,49,38,10,3,2,16,9,"Yes",2024,TRUE,"East","SAC"
"1412",22300678,"2024-01-31","regular",1610612758,"SAC","MIA","SAC",48,106,41,93,44.1,12,40,30,12,18,66.7,12,32,44,26,9,6,3,17,-9,"No",2024,FALSE,"West","MIA"
